SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
531452,NCC FINANCE ,X ,Q,1.27,1.27,1.27,1.27,1.27,1.21,3,3060,3886.00,
531453,MOHIT INDUS.,B ,Q,40.35,40.70,39.00,39.15,39.15,39.75,320,94246,3732248.00,
531454,POLYLINK POL,XT,Q,26.50,27.00,26.00,26.60,26.90,26.55,45,11716,309227.00,
531456,MINAXI TEXT.,ST,Q,1.51,1.58,1.51,1.56,1.56,1.52,7,82214,124266.00,
531460,CONTI.CONTRL,XT,Q,5.10,5.10,5.10,5.10,5.10,5.36,4,650,3315.00,
531463,GBLINFRA    ,X ,Q,110.20,110.20,110.20,110.20,110.20,112.40,18,1534,169046.00,
531467,ARNAVCORP   ,XT,Q,0.27,0.27,0.27,0.27,0.27,0.28,56,211829,57193.00,
531471,DUKE OFFSHOR,X ,Q,95.00,95.90,90.00,93.40,93.40,93.10,50,2866,265481.00,
531494,NAVKAR BUILD,X ,Q,19.60,19.60,19.25,19.50,19.50,18.70,22,9563,186833.00,
531497,MADHUCON PRJ,B ,Q,32.00,33.20,31.50,32.10,32.00,32.00,212,38865,1258030.00,
531499,SYBLY INDS. ,X ,Q,5.73,6.05,5.63,5.68,5.73,5.90,81,59636,346453.00,
531500,RAJESH EXPO.,A ,Q,837.00,837.00,816.60,822.45,822.45,819.40,392,39443,32435670.00,
531502,ESAAR (I)LTD,X ,Q,2.95,2.95,2.95,2.95,2.95,2.95,3,2538,7487.00,
531508,EVEREADY (I),B ,Q,417.90,418.80,410.10,414.80,413.00,415.10,219,6534,2712845.00,
531512,ORIENT TRADE,XT,Q,4.43,4.43,4.07,4.39,4.39,4.28,8,2698,11258.00,
531518,VIKAS GRAN  ,XT,Q,6.40,6.74,6.16,6.74,6.74,6.42,35,37891,242330.00,
531524,I.C.S.A. IND,T ,Q,4.50,4.50,4.50,4.50,4.50,4.29,29,32064,144288.00,
531531,HATSUN AGRO ,B ,Q,805.90,810.90,780.15,791.70,797.00,798.00,223,1837,1462127.00,
531539,RISHABH DIGH,X ,Q,46.40,48.65,44.50,45.40,45.45,46.40,80,7363,334251.00,
531540,MARUTI INFRA,X ,Q,30.50,32.50,29.25,30.00,30.00,29.80,72,17737,539261.00,
531541,AVONLIFE    ,Z ,Q,16.45,16.45,15.00,15.10,15.10,15.77,26,14246,217773.00,
531543,JINDAL WORLD,B ,Q,693.00,732.00,625.15,658.00,652.25,659.05,512,31650,20976628.00,
531547,TIRUPATI IND,XT,Q,11.83,13.00,11.83,13.00,13.00,12.45,11,5286,64569.00,
531548,SOMANY CRAM ,B ,Q,730.85,744.30,728.20,738.85,730.00,735.50,233,3533,2607735.00,
531552,RAGHUNATH TO,XT,Q,5.67,5.67,5.67,5.67,5.67,5.96,1,30,170.00,
531556,CORAL (I)FIN,B ,Q,37.00,38.00,36.00,36.20,36.20,38.25,313,41888,1539869.00,
531560,AROMA ENT   ,Z ,Q,49.25,49.25,47.10,47.20,47.10,47.10,15,3348,159190.00,
531568,ASHUTOSH PAP,X ,Q,2.90,2.98,2.90,2.98,2.98,2.95,3,2332,6762.00,
531574,VAS INFRA   ,X ,Q,12.97,12.97,11.70,12.00,12.00,12.00,19,721,8845.00,
531578,KMF BUILDERS,X ,Q,3.28,3.28,3.28,3.28,3.28,3.45,1,200,656.00,
531583,RAP MEDIA   ,X ,Q,9.39,9.39,9.39,9.39,9.39,8.95,2,1100,10329.00,
531591,BAMPSL SECUR,X ,Q,2.59,2.59,2.58,2.58,2.58,2.59,2,6,15.00,
531595,CGCL        ,B ,Q,112.35,112.45,106.80,109.15,108.10,111.90,98,6590,721838.00,
531599,FDC LIMITED ,B ,Q,233.00,235.05,226.00,233.70,233.70,232.20,104,2756,640829.00,
531609,KG PETROCHEM,XT,Q,112.00,120.00,112.00,112.05,120.00,117.00,6,403,45152.00,
531612,KGN IND LTD ,ST,Q,1.97,1.97,1.95,1.95,1.95,1.98,3,320,626.00,
531621,CENTERAC    ,XT,Q,1.48,1.48,1.48,1.48,1.48,1.41,1,100,148.00,
531624,COUNTRY COND,T ,Q,4.43,4.43,4.02,4.03,4.20,4.22,26,15040,60674.00,
531633,LINCOLN PHAR,B ,Q,245.45,245.45,229.85,234.75,234.65,242.80,450,25291,5992582.00,
531638,SURAJ LTD   ,XT,Q,63.00,63.40,60.40,60.40,60.40,60.40,7,1075,67926.00,
531642,MARICOLTD   ,A ,Q,309.60,311.90,306.50,310.60,310.00,309.60,317,14442,4466334.00,
531644,TOKYO FINANC,X ,Q,9.20,9.20,9.20,9.20,9.20,8.77,2,3000,27600.00,
531648,MAHAVIRIND  ,XT,Q,1.82,1.82,1.82,1.82,1.82,1.82,3,350,637.00,
531650,VAX HSG.FIN.,XT,Q,4.59,4.59,4.59,4.59,4.59,4.68,1,10,45.00,
531663,YUVRAAJHPL  ,XT,Q,0.72,0.72,0.66,0.72,0.72,0.69,8,7082,5094.00,
531668,VISION CORPO,X ,Q,1.11,1.11,1.11,1.11,1.11,1.06,4,2975,3302.00,
531680,MAYUR LEATHR,XT,Q,21.90,22.90,20.90,20.90,20.90,21.95,16,2012,42439.00,
531686,ADVIK LABORS,XT,Q,6.30,6.30,5.70,5.80,5.80,6.00,5,643,3759.00,
531687,KARUTURI GLO,T ,Q,2.60,2.80,2.57,2.57,2.57,2.70,297,616056,1584479.00,
531688,PRITHVIEXCH ,X ,Q,73.15,75.95,72.05,75.00,75.00,76.00,20,857,62690.00,
531694,RAINBOW FOUN,X ,Q,18.00,18.05,16.40,16.40,16.40,17.20,3,801,14431.00,
531712,TRILOGIC    ,XT,Q,0.94,0.94,0.94,0.94,0.94,0.98,7,2610,2453.00,
531717,VIDHIING    ,B ,Q,93.35,96.40,90.05,94.00,94.00,92.40,420,33250,3103471.00,
531719,BHAGIRA.CHEM,X ,Q,314.95,315.00,283.10,289.00,289.00,299.15,75,1920,565460.00,
531723,STAMPEDE CAP,T ,Q,16.50,16.85,15.65,15.65,15.65,16.46,386,293773,4636086.00,
531726,PANCHSHEEL O,X ,Q,93.00,97.00,92.50,92.75,92.50,93.70,7,1001,93967.00,
531727,MENON PISTON,XT,Q,32.20,32.30,30.10,31.50,32.10,30.90,92,16198,510501.00,
531737,GREENCREST  ,X ,Q,32.95,32.95,32.95,32.95,32.95,32.95,1,50,1647.00,
531739,GENNEX LAB  ,X ,Q,4.50,4.95,4.44,4.65,4.65,4.68,207,170189,802802.00,
531744,GINI SILK MI,X ,Q,240.60,249.85,239.50,239.75,239.75,252.10,42,3867,928526.00,
531746,PRAJAY ENGS.,B ,Q,15.95,16.20,15.45,16.20,16.20,15.45,302,208695,3353598.00,
531761,APOLLOPIPES ,XT,Q,636.00,640.00,620.00,631.35,631.35,636.55,658,25462,16010639.00,
531762,UNJHA FORMUL,X ,Q,13.73,14.75,13.73,14.11,14.10,14.26,12,8182,115321.00,
531768,POLY MEDICUR,B ,Q,250.00,257.50,246.00,248.30,246.50,250.20,53,2974,738116.00,
531769,PFL INFOTECH,XT,Q,11.00,11.00,10.50,11.00,11.00,11.00,9,3279,35264.00,
531780,KACL        ,X ,Q,1.95,2.15,1.95,2.05,1.95,2.05,4,5405,11079.00,
531784,KCLINFRA    ,X ,Q,1.90,1.99,1.90,1.90,1.90,1.90,15,6841,13603.00,
531795,ATUL AUTO   ,B ,Q,416.25,438.00,409.15,414.70,416.00,407.80,454,12129,5069405.00,
531802,PRERNA INFR ,X ,Q,23.60,24.25,22.85,24.00,22.90,23.80,18,3971,94952.00,
531810,METAL COATIN,XT,Q,40.95,40.95,39.40,40.95,40.95,40.95,3,1550,63395.00,
531814,TIRUPATI SAR,X ,Q,21.90,22.40,21.05,21.20,21.10,21.55,55,15449,337958.00,
531816,PANORAM UNI ,B ,Q,10.60,10.85,10.30,10.38,10.38,10.54,41,12711,132918.00,
531822,RODIUM      ,X ,Q,156.00,157.00,154.40,157.00,157.00,155.75,23,5590,868164.00,
531830,TODAYS      ,T ,Q,2.14,2.14,2.14,2.14,2.14,2.14,1,100,214.00,
531832,NAGAR.AGRITE,X ,Q,8.79,8.79,8.36,8.40,8.40,8.80,6,920,7864.00,
531842,LAHOTI OVER.,X ,Q,24.80,24.80,24.15,24.15,24.15,24.05,6,725,17578.00,
531845,ZENITH BIRLA,B ,Q,0.70,0.70,0.70,0.70,0.70,0.67,3,3108,2175.00,
531859,ORIENTAL VEN,X ,Q,524.00,524.00,490.00,493.05,499.95,510.00,27,619,306774.00,
531861,JOINDRE CAPI,X ,Q,37.50,37.50,34.55,35.80,36.00,36.70,142,20548,733985.00,
531862,BHARATAGRI  ,X ,Q,155.75,155.75,146.00,146.70,147.00,147.60,47,2602,383959.00,
531867,UNITECH INTE,SS,Q,9.00,9.00,8.45,8.79,8.79,8.51,9,1596,13578.00,
531869,SACHETA MET.,ST,Q,51.15,56.00,50.95,54.15,54.15,53.60,41,5798,308831.00,
531879,PIONEER DIS.,B ,Q,198.00,198.00,192.30,196.90,196.90,198.00,8,1070,210538.00,
531881,GMETCOAL    ,XT,Q,33.15,33.15,33.15,33.15,33.15,31.60,13,6043,200325.00,
531882,KWALITYLTD  ,A ,Q,100.00,104.40,97.80,98.20,98.20,99.45,3059,332746,33880504.00,
531888,REXNORD ELE.,X ,Q,64.95,65.00,63.00,64.90,64.90,61.90,37,35312,2229969.00,
531892,KHANDWALA SE,T ,Q,24.80,26.75,24.75,24.85,24.85,25.85,8,2300,58546.00,
531893,SAWACA BUSI ,XT,Q,3.42,3.42,3.42,3.42,3.42,3.59,44,22657,77486.00,
531900,CCL INTER   ,X ,Q,15.40,15.40,15.40,15.40,15.40,15.40,4,530,8162.00,
531911,GALAXY AGRIC,XT,Q,33.60,33.60,33.60,33.60,33.60,33.60,1,10,336.00,
531917,TWINSTAR SOF,XT,Q,2.19,2.19,1.99,2.02,2.00,2.09,28,16956,34569.00,
531921,AGAR IND COR,T ,Q,530.00,574.40,519.70,560.35,574.40,547.05,51,8806,4645284.00,
531923,DHAMPURE SGR,X ,Q,16.50,16.80,16.30,16.40,16.40,16.15,15,6104,101711.00,
531925,SHANTANU SHE,XT,Q,7.19,7.19,7.19,7.19,7.19,7.19,11,2171,15609.00,
531934,SUPREME TEX ,B ,Q,2.45,2.60,2.37,2.58,2.60,2.48,335,283089,727550.00,
531950,VERTEX SEC. ,X ,Q,2.87,2.88,2.80,2.80,2.80,2.87,23,14699,41757.00,
531952,RIBA TEXTILS,X ,Q,111.60,111.85,107.00,108.50,108.00,111.65,58,37205,4128699.00,
531977,CHARTERLOGIS,X ,Q,20.25,21.50,20.00,20.75,20.75,20.55,525,202671,4212997.00,
531978,AMBIKA COTTO,B ,Q,1347.00,1365.00,1300.00,1351.30,1345.00,1351.35,57,269,359414.00,
531979,HIND ALUMIN ,X ,Q,142.00,148.95,138.60,143.25,145.00,141.80,81,4188,596241.00,
531996,ODYSSEY CORP,X ,Q,2.48,2.48,2.37,2.48,2.48,2.42,8,902,2213.00,
532001,INDUCTO STL.,XT,Q,32.50,32.50,29.95,31.10,32.00,31.50,6,522,15889.00,
532015,GRAVITY (I) ,X ,Q,4.21,4.22,4.01,4.22,4.22,4.02,7,7641,32121.00,
532022,FILAT FASH  ,X ,Q,3.08,3.22,3.07,3.07,3.07,3.07,13,126152,392533.00,
532033,JAIN STUDIOS,T ,Q,4.80,4.80,4.65,4.65,4.65,4.87,4,1432,6658.00,
532035,UNISTAR MULT,X ,Q,3.08,3.08,3.08,3.08,3.08,3.14,1,100,308.00,
532039,ZENOTECH    ,ST,Q,46.00,47.00,45.00,46.05,45.00,46.00,25,10025,464325.00,
532041,HINDUSTN BIO,XT,Q,0.70,0.70,0.70,0.70,0.70,0.70,5,5850,4095.00,
532051,SWELECT     ,B ,Q,460.00,469.50,455.00,459.00,457.25,453.15,58,5772,2697245.00,
532053,WALLFORT FIN,X ,Q,116.00,116.00,110.60,110.85,110.60,116.40,137,11501,1285916.00,
532054,KDDL LTD    ,T ,Q,335.00,340.00,329.00,335.00,335.00,336.00,17,2670,893404.00,
532056,ADINATH EXIM,XT,Q,29.00,29.00,28.10,28.20,28.20,29.45,10,630,17885.00,
532067,KILPEST (I) ,XT,Q,134.00,136.50,125.60,136.50,136.50,130.00,49,7638,1039448.00,
532070,SUPERB PAPER,X ,Q,29.75,30.05,29.75,30.00,30.00,30.00,32,56000,1680000.00,
532072,INTER DIGI  ,XT,Q,0.15,0.15,0.15,0.15,0.15,0.15,7,33858,5078.00,
532078,MONNET IND. ,XT,Q,8.84,8.84,8.84,8.84,8.84,9.30,1,10,88.00,
532081,KSERASERA   ,T ,Q,0.29,0.29,0.27,0.29,0.29,0.28,114,931666,261136.00,
532090,VANDANA     ,XT,Q,0.25,0.25,0.23,0.23,0.23,0.24,6,7900,1850.00,
532097,MUKAND ENGG.,B ,Q,50.00,50.80,49.00,49.50,49.50,50.00,17,6603,329146.00,
532121,DENA BANK   ,A ,Q,25.30,25.55,24.55,24.85,24.85,25.25,720,392759,9836960.00,
532123,BSE  INFRA  ,T ,Q,5.55,5.58,5.27,5.39,5.39,5.53,39,14374,76849.00,
532124,RELIAB VEN  ,X ,Q,17.30,18.95,17.20,17.25,18.95,18.10,9,7700,132973.00,
532129,HEXAWARE TEC,A ,Q,380.30,384.95,374.40,379.20,379.00,381.05,1233,55871,21257596.00,
532134,BANKBARODA  ,A ,Q,159.00,159.00,151.95,152.30,152.30,156.95,9342,1641948,255880007.00,
532140,MOHITE      ,XT,Q,15.65,15.65,15.65,15.65,15.65,16.45,2,100,1565.00,
532141,ANDHRA CEMEN,T ,Q,13.03,13.59,12.60,13.20,13.13,13.03,74,21376,285331.00,
532143,SKM EGG PROD,B ,Q,81.10,85.00,80.15,82.05,82.05,80.15,140,10689,879231.00,
532144,WELCORP     ,A ,Q,160.00,177.35,157.30,169.15,169.15,160.40,3784,374384,61995377.00,
532145,H.S.(I) LTD.,X ,Q,14.50,14.50,12.00,12.47,12.47,12.39,37,3047,39621.00,
532149,BNK OF INDIA,A ,Q,157.00,159.25,152.75,153.45,153.45,157.35,3345,625387,97504562.00,
532150,INDRAPRAST  ,B ,Q,56.20,59.90,56.00,58.10,58.10,55.90,943,114062,6667979.00,
532155,GAIL (I) LTD,A ,Q,481.95,495.65,479.25,486.15,486.70,478.30,5778,203655,99011787.00,
532156,VAIBHAVGBL  ,B ,Q,716.55,730.70,705.00,717.20,717.20,719.10,220,3749,2691901.00,
532162,JK PAPER    ,B ,Q,142.65,144.80,138.00,142.95,142.95,142.20,1495,178146,25341623.00,
532163,SAREGAMA (I),B ,Q,709.95,717.90,678.70,688.60,688.60,715.85,799,19263,13379961.00,
532166,ALKA SECUR. ,XT,Q,0.42,0.42,0.42,0.42,0.42,0.40,8,41000,17220.00,
532172,SPHEREGSL   ,B ,Q,40.10,41.00,40.00,40.15,40.95,40.25,67,13204,532827.00,
532173,CYBERTECH   ,B ,Q,80.10,82.65,78.70,79.15,79.40,80.70,186,15359,1228843.00,
532174,ICICI BANK  ,A ,Q,349.70,355.70,343.65,345.75,345.75,352.95,15131,1990660,698253140.00,
532175,CYIENT      ,A ,Q,643.05,647.00,629.20,640.85,640.85,642.45,1562,27944,17915123.00,
532178,ENGINRS.(I) ,A ,Q,177.60,178.10,171.55,173.50,174.70,177.30,1978,198649,34794712.00,
532179,CORPN.BANK  ,A ,Q,38.30,39.05,38.30,38.50,38.50,38.70,222,32178,1243811.00,
532180,DHANALAK.BNK,B ,Q,26.75,26.95,26.20,26.35,26.25,26.80,269,55568,1477209.00,
532181,GUJ.MINERAL ,A ,Q,147.35,148.65,145.10,147.35,148.00,146.55,503,41209,6049011.00,
532183,GAYATRI SUGR,XT,Q,10.74,10.74,10.01,10.09,10.34,10.52,55,56884,593899.00,
532187,INDUSIND BNK,A ,Q,1754.00,1814.30,1735.00,1797.00,1797.00,1754.15,4523,373665,666350783.00,
532189,INDIA TOURIS,B ,Q,480.80,495.00,451.65,467.60,467.60,472.80,485,7267,3488678.00,
532209,J & K BANK  ,A ,Q,77.30,77.30,72.00,72.55,72.30,74.45,408,38006,2800829.00,
532210,CITY UNION  ,A ,Q,160.00,162.95,158.00,161.50,162.00,159.60,287,16845,2698053.00,
532212,ARCHIES LTD ,B ,Q,43.25,43.25,40.25,40.75,40.75,42.80,378,63721,2663785.00,
532215,AXIS BANK   ,A ,Q,592.00,609.00,585.95,590.20,590.20,593.40,7523,1111961,665421724.00,
532216,HB STOCKHOL.,B ,Q,51.35,51.35,50.55,51.35,51.35,48.95,204,78398,4021509.00,
532218,SOUTH IND.BK,A ,Q,30.20,30.55,29.40,30.00,30.00,30.20,1711,1610116,48459846.00,
532219,ENERGY DEV. ,B ,Q,26.45,26.90,26.00,26.10,26.10,26.15,67,9636,255084.00,
532221,SONATA SOFT.,B ,Q,300.65,303.50,281.00,297.25,297.25,300.95,1514,110967,33084214.00,
532230,BENGAL TEA &,XT,Q,58.05,60.00,58.00,60.00,60.00,59.05,13,1350,78785.00,
532234,NAT.ALUM    ,A ,Q,75.35,75.80,72.95,74.70,74.70,75.30,3217,497295,37152260.00,
532240,INDIA NIPPON,B ,Q,1100.00,1100.00,1015.00,1027.95,1031.20,1070.30,461,7095,7320263.00,
532254,POLARIS     ,A ,Q,408.20,440.05,404.00,438.15,438.15,409.80,4296,264170,113175991.00,
532256,NALWA SONS  ,B ,Q,1297.00,1316.00,1196.05,1236.85,1232.00,1306.50,151,5462,6720028.00,
532259,APAR INDUS. ,B ,Q,725.40,753.10,725.40,744.45,740.90,735.60,201,1931,1434580.00,
532262,TCI INDUS.  ,XT,Q,952.00,952.00,952.00,952.00,952.00,951.00,1,1,952.00,
532268,ACCELYA     ,B ,Q,1411.00,1460.00,1411.00,1424.35,1430.90,1443.50,113,782,1128391.00,
532271,CYBERMATE   ,X ,Q,3.60,3.70,3.49,3.51,3.49,3.67,73,102640,362021.00,
532275,LANDMARC LEI,X ,Q,0.83,0.83,0.82,0.82,0.82,0.83,19,8833,7252.00,
532276,SYNDICATE BN,A ,Q,72.90,73.20,69.30,69.50,69.45,72.60,1880,453020,32119538.00,
532281,HCL TECHNO  ,A ,Q,985.00,1031.00,972.95,985.65,990.00,985.65,1629,53518,53029453.00,
532282,CASTEXTECH  ,T ,Q,5.25,5.60,5.25,5.50,5.50,5.38,149,124721,686321.00,
532284,TCFC FINANCE,X ,Q,35.05,38.45,35.05,37.65,38.25,36.30,11,492,18232.00,
532285,GEOJITFSL   ,B ,Q,103.00,107.60,97.65,98.65,98.45,104.30,798,113024,11443060.00,
532286,JINDAL STE  ,A ,Q,268.50,271.65,253.40,265.60,265.60,266.30,7695,1435055,379020991.00,
532290,BLB LTD.    ,T ,Q,7.00,7.24,6.65,7.10,7.10,6.99,11,5779,39381.00,
532296,GLENMARK PHA,A ,Q,601.00,611.90,582.60,589.00,589.00,605.35,1922,69964,41419307.00,
532300,WOCKHARDT   ,A ,Q,805.10,814.00,771.00,779.90,779.90,804.75,8265,494236,393294491.00,
532301,TATA COFFEE ,B ,Q,143.45,148.20,138.00,146.50,147.00,142.85,2391,218015,31635376.00,
532304,KJMCCORP    ,X ,Q,26.95,26.95,26.95,26.95,26.95,27.45,4,400,10780.00,
532305,IND-SWIFT LA,T ,Q,60.00,63.05,60.00,63.00,62.20,60.05,46,9871,615854.00,
532307,MELSTAR INFO,T ,Q,3.42,3.42,3.42,3.42,3.42,3.60,1,1,3.00,
532309,GEPIL       ,B ,Q,903.60,961.90,875.20,922.20,922.00,932.60,530,7845,7149849.00,
532310,SHREE RAMA  ,T ,Q,13.25,14.05,13.25,13.51,13.46,13.55,32,13805,186535.00,
532313,MAHINDRALIFE,A ,Q,504.80,512.00,480.00,505.25,502.05,502.15,271,5104,2554421.00,
532318,GEMINI COMMU,T ,Q,1.50,1.59,1.50,1.54,1.52,1.52,62,40997,63671.00,
532321,CADILA HEALT,A ,Q,424.60,425.75,415.30,417.70,419.80,424.80,1091,45736,19206319.00,
532323,SHIVA CEMENT,XT,Q,30.00,30.00,28.80,29.55,29.55,29.85,535,303325,8891489.00,
532324,CINEVISTA   ,T ,Q,11.60,12.15,11.55,11.65,11.65,12.05,12,1106,12928.00,
532326,INTENS TECH ,T ,Q,92.20,97.70,91.50,91.70,91.75,93.25,52,9597,890759.00,
532329,DANLAW TECH.,XT,Q,89.15,91.90,87.00,87.00,87.00,89.30,29,3092,279562.00,
532330,BIOPAC INDIA,XT,Q,29.50,31.00,29.00,29.05,29.35,30.00,53,14273,424714.00,
532331,AJANTA PHARM,A ,Q,1435.00,1468.00,1355.25,1408.50,1407.00,1449.15,1152,24216,34050230.00,
532333,HB PORTFOLIO,XT,Q,39.80,39.80,37.40,39.80,39.80,37.95,15,1033,40993.00,
532334,HB ESTATE DE,X ,Q,23.00,23.00,21.85,21.85,21.85,23.00,10,400,8996.00,
532339,COMPUCOM SOF,T ,Q,14.00,14.70,14.00,14.33,14.20,14.10,68,23938,343311.00,
532340,OMNI AX'S SO,ST,Q,1.63,1.63,1.63,1.63,1.63,1.71,1,500,815.00,
532341,IZMO        ,B ,Q,82.30,86.30,80.05,83.80,83.80,80.95,630,46394,3863281.00,
532342,COMMEX TECH ,XT,Q,0.91,0.91,0.91,0.91,0.91,0.95,5,3110,2830.00,
532343,TVS MOTOR L ,A ,Q,697.00,697.35,668.40,674.05,671.00,695.10,3569,138887,94553900.00,
532345,GATI LTD.   ,A ,Q,129.00,133.20,127.00,128.15,128.15,130.55,2208,272085,35457264.00,
532348,SUBEX LTX   ,B ,Q,9.90,10.00,9.51,9.57,9.57,9.82,982,975791,9478021.00,
532349,TRANSPORT CO,B ,Q,282.10,290.90,280.20,281.60,280.35,278.40,154,4848,1381291.00,
532350,PADMALAYA TE,XT,Q,5.27,5.75,5.27,5.30,5.59,5.54,38,17559,94708.00,
532351,AKSH OPTIFIB,T ,Q,39.45,40.75,38.00,39.80,39.80,38.85,1178,415261,16604761.00,
532356,TRIVENI ENGG,B ,Q,65.00,65.70,61.75,62.85,62.85,64.15,712,98203,6248839.00,
532357,MUKTA ARTS  ,B ,Q,88.60,88.60,84.35,86.35,86.00,86.85,133,10179,883880.00,
532359,HITKIT GLOB ,X ,Q,0.35,0.35,0.34,0.34,0.34,0.34,5,3725,1297.00,
532362,NAGPUR POWER,X ,Q,48.00,48.00,41.55,42.50,42.25,42.40,15,2993,128132.00,
532365,DYNACONS SYS,B ,Q,43.80,45.60,43.75,44.05,44.00,44.05,21,1402,62177.00,
532366,PNB GILTS   ,B ,Q,43.45,44.45,43.20,43.75,43.85,43.15,442,56227,2453395.00,
532368,YBRANTDIGI  ,T ,Q,6.00,6.21,5.93,6.01,5.97,6.11,207,153591,926870.00,
532369,RAMCO INDS. ,B ,Q,296.00,297.05,287.00,294.60,294.60,290.95,472,21661,6365956.00,
532370,RAMCO  SYSTM,B ,Q,496.35,500.50,481.00,485.35,485.35,497.25,355,9022,4424952.00,
532371,TATA TELESER,T ,Q,7.25,7.25,6.91,6.96,6.96,6.93,246,163445,1136203.00,
532372,VIRINCHI    ,X ,Q,128.70,133.75,125.00,133.40,132.50,127.40,849,148181,19497146.00,
532373,WEPSOLN     ,X ,Q,50.80,50.85,49.50,50.35,50.80,49.80,17,967,48435.00,
532374,STER TECH   ,A ,Q,361.00,377.75,361.00,373.80,375.00,358.80,9398,526177,194729269.00,
532375,TIPSINDUSTR ,T ,Q,100.05,108.00,99.15,101.55,101.55,104.30,35,2501,252898.00,
532376,MRO-TEK     ,T ,Q,27.75,30.55,27.70,30.55,30.55,29.15,5,306,8484.00,
532378,UNIVERSAL A ,XT,Q,0.78,0.78,0.78,0.78,0.78,0.81,3,1020,795.00,
532379,FIRSTOBJ    ,X ,Q,15.60,16.70,15.60,16.30,16.30,16.45,34,8187,133061.00,
532380,BABA ARTS   ,X ,Q,2.81,2.81,2.80,2.80,2.80,2.94,6,6050,16943.00,
532382,BALAJI TELE.,B ,Q,150.30,151.15,144.55,145.75,145.75,150.65,373,27991,4162856.00,
532384,TYCHE INDS  ,X ,Q,126.55,131.40,123.20,125.95,125.50,126.10,32,2095,264766.00,
532386,CALIFORN.SOF,T ,Q,63.65,63.65,63.65,63.65,63.65,60.65,31,5354,340782.00,
532387,PRITISHN COM,T ,Q,22.25,22.75,21.75,22.50,22.50,22.35,11,3300,72905.00,
532388,INDIAN OVER.,A ,Q,22.60,22.85,22.25,22.35,22.35,22.70,298,88153,1984045.00,
532390,TAJ GVK HOTL,B ,Q,177.80,181.00,173.50,174.55,174.50,176.35,259,10130,1794665.00,
532391,OPTO CIRCUIT,T ,Q,11.00,11.20,10.67,10.70,10.70,10.95,239,259211,2826410.00,
532392,CREATIVE EYE,B ,Q,4.21,4.25,4.19,4.19,4.19,4.39,11,8400,35388.00,
532395,AXISCADES   ,B ,Q,184.50,187.95,173.55,178.15,178.15,182.75,392,20021,3641833.00,
532398,UMESL       ,B ,Q,1.52,1.57,1.45,1.57,1.57,1.52,6,2060,3128.00,
532400,KPIT        ,A ,Q,212.50,214.25,204.60,208.25,208.25,211.65,2200,222737,46560580.00,
532401,VIJAYA BANK ,A ,Q,64.35,64.85,60.90,62.35,62.35,63.95,1607,394235,24759865.00,
532404,SAVEN TECHNO,X ,Q,22.95,23.85,21.65,22.00,22.00,22.15,30,7135,159647.00,
532406,AVANTEL LTD ,X ,Q,559.50,559.50,532.25,537.50,537.50,538.90,277,13160,7202988.00,
532407,MOSCHIP SEMI,X ,Q,37.05,37.70,36.50,36.90,37.00,36.90,210,65619,2427587.00,
532408,MEGASOFT LTD,T ,Q,14.45,14.69,14.00,14.21,14.10,14.30,51,9046,130255.00,
532410,TRANSCORP IN,XT,Q,41.50,44.15,41.50,42.00,42.00,42.10,22,6247,268926.00,
532411,VISESH INFO.,T ,Q,0.22,0.22,0.22,0.22,0.22,0.22,39,1269973,279394.00,
532413,CEREBRA INTE,B ,Q,54.95,57.60,52.35,55.45,54.75,55.65,1036,204793,11370706.00,
532414,IKF TECHNO  ,X ,Q,1.09,1.14,1.09,1.14,1.14,1.04,201,714738,811419.00,
532416,MID-DAY MULT,T ,Q,17.80,17.80,17.15,17.20,17.20,17.65,5,3057,53542.00,
532418,ANDHRA BANK ,A ,Q,52.10,52.85,50.85,51.25,51.25,52.60,3136,376339,19542674.00,
532419,SMARTLINK   ,B ,Q,116.00,118.65,111.00,113.70,112.05,111.95,528,28059,3208494.00,
532424,GODREJ CONS ,A ,Q,1057.70,1059.90,1032.00,1048.05,1039.75,1053.20,785,271227,285484322.00,
532430,BF UTILI    ,A ,Q,487.00,488.80,455.55,469.20,469.20,484.00,3337,147442,70032042.00,
532432,UNITD SPR   ,B ,Q,3299.95,3385.00,3151.60,3313.55,3313.55,3279.80,5147,77074,253049630.00,
532439,GOLDST INFRA,B ,Q,224.60,233.95,218.00,222.15,222.15,224.60,808,44543,10136454.00,
532440,MPS LTD     ,B ,Q,587.00,590.00,579.00,585.65,589.60,583.75,149,2090,1220187.00,
532441,RNBOWDENIM  ,XT,Q,9.65,9.65,9.20,9.22,9.22,9.20,6,890,8437.00,
532443,CERA SANITAR,B ,Q,3470.00,3530.00,3412.00,3465.30,3412.00,3469.30,134,353,1226433.00,
532454,BHARTI ARTL ,A ,Q,435.00,446.00,430.35,438.05,438.05,439.65,6251,501847,219254369.00,
532455,SHALIMAR WIR,XT,Q,19.20,19.20,17.60,18.80,18.60,18.45,24,748,13776.00,
532456,COMPUAGE INF,B ,Q,49.70,49.85,45.60,46.70,46.70,47.85,417,78512,3730023.00,
532457,GULSHAN POLY,B ,Q,83.10,83.80,81.50,81.85,81.85,82.75,92,9235,760574.00,
